Dates,30DAY_IMPVOL_80%MNY_DF,30DAY_IMPVOL_90.0%MNY_DF,30DAY_IMPVOL_95.0%MNY_DF,30DAY_IMPVOL_97.5%MNY_DF,30DAY_IMPVOL_100.0%MNY_DF,30DAY_IMPVOL_102.5%MNY_DF,30DAY_IMPVOL_105.0%MNY_DF,30DAY_IMPVOL_110.0%MNY_DF,30DAY_IMPVOL_120%MNY_DF,60DAY_IMPVOL_80%MNY_DF,60DAY_IMPVOL_90.0%MNY_DF,60DAY_IMPVOL_95.0%MNY_DF,60DAY_IMPVOL_97.5%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_102.5%MNY_DF,60DAY_IMPVOL_105.0%MNY_DF,60DAY_IMPVOL_110.0%MNY_DF,60DAY_IMPVOL_120%MNY_DF,3MTH_IMPVOL_80%MNY_DF,3MTH_IMPVOL_90.0%MNY_DF,3MTH_IMPVOL_95.0%MNY_DF,3MTH_IMPVOL_97.5%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_102.5%MNY_DF,3MTH_IMPVOL_105.0%MNY_DF,3MTH_IMPVOL_110.0%MNY_DF,3MTH_IMPVOL_120%MNY_DF,6MTH_IMPVOL_80%MNY_DF,6MTH_IMPVOL_90.0%MNY_DF,6MTH_IMPVOL_95.0%MNY_DF,6MTH_IMPVOL_97.5%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_102.5%MNY_DF,6MTH_IMPVOL_105.0%MNY_DF,6MTH_IMPVOL_110.0%MNY_DF,6MTH_IMPVOL_120%MNY_DF,12MTH_IMPVOL_80%MNY_DF,12MTH_IMPVOL_90.0%MNY_DF,12MTH_IMPVOL_95.0%MNY_DF,12MTH_IMPVOL_97.5%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_102.5%MNY_DF,12MTH_IMPVOL_105.0%MNY_DF,12MTH_IMPVOL_110.0%MNY_DF,12MTH_IMPVOL_120%MNY_DF,18MTH_IMPVOL_80%MNY_DF,18MTH_IMPVOL_90.0%MNY_DF,18MTH_IMPVOL_95.0%MNY_DF,18MTH_IMPVOL_97.5%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_102.5%MNY_DF,18MTH_IMPVOL_105.0%MNY_DF,18MTH_IMPVOL_110.0%MNY_DF,18MTH_IMPVOL_120%MNY_DF,24MTH_IMPVOL_80%MNY_DF,24MTH_IMPVOL_90.0%MNY_DF,24MTH_IMPVOL_95.0%MNY_DF,24MTH_IMPVOL_97.5%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_102.5%MNY_DF,24MTH_IMPVOL_105.0%MNY_DF,24MTH_IMPVOL_110.0%MNY_DF,24MTH_IMPVOL_120%MNY_DF
4/9/2018,37.9018,26.775,22.5305,20.5855,18.6562,16.7105,15.3499,15.3255,16.9633,32.3031,24.944,21.4303,19.7281,18.0555,16.3332,14.8545,13.8082,16.1181,30.1978,24.2179,21.1435,19.5668,18.0245,16.4382,14.9442,13.2278,14.3318,27.0072,22.588,20.2802,19.1257,17.9054,16.686,15.4737,13.4179,11.9265,24.8074,21.5971,19.8321,18.9837,18.1057,17.3199,16.3445,14.8169,12.5315,23.3176,20.7544,19.4071,18.7257,18.0189,17.2855,16.658,15.4161,13.3249,22.5333,20.3863,19.2259,18.6573,18.0736,17.449,16.9217,15.93,14.045
4/10/2018,36.9995,25.7024,21.3606,19.4143,17.5,15.6635,14.6905,15.4129,17.5828,31.3261,23.9269,20.471,18.7541,17.0775,15.4757,14.2906,13.5368,16.1484,29.4121,23.4043,20.3682,18.8391,17.2585,15.6421,14.3211,12.9437,14.4195,26.4542,22.0675,19.8253,18.6559,17.4355,16.1256,14.9725,13.0573,11.9743,24.431,21.1796,19.5171,18.6725,17.7763,16.7893,15.9491,14.3603,12.3257,23.1398,20.5254,19.1981,18.5333,17.8302,17.06,16.4189,15.2085,13.2799,22.4239,20.2044,19.108,18.5366,17.9476,17.3261,16.7985,15.7901,14.0395
4/11/2018,37.2327,25.7375,21.2911,19.2945,17.282,15.4984,14.4279,15.1178,17.5596,31.3085,23.8865,20.4574,18.7409,17.0539,15.4523,14.1899,13.4121,15.4413,29.3543,23.3606,20.3819,18.8212,17.2334,15.7021,14.3574,12.8597,14.0622,26.4995,22.1081,19.8608,18.7015,17.5036,16.2838,15.1227,13.1852,11.951,24.5855,21.3511,19.694,18.8573,17.9209,17.0311,16.1637,14.5596,12.4863,23.3949,20.8166,19.4922,18.8286,18.0771,17.3709,16.7357,15.4701,13.5565,22.6488,20.4726,19.3642,18.8074,18.1824,17.6079,17.1001,16.0659,14.3274
4/12/2018,35.7484,24.1151,19.6152,17.5755,15.6659,13.8989,13.0673,14.2984,16.9837,30.224,22.7262,19.2909,17.5334,15.8852,14.2443,13.0458,12.4698,14.7788,28.4221,22.3675,19.3141,17.7474,16.1143,14.5885,13.2689,11.917,13.7184,25.8087,21.37,19.0985,17.9093,16.642,15.4421,14.2707,12.3454,11.3957,24.174,20.8778,19.1853,18.3261,17.3976,16.4839,15.6115,13.9829,11.8803,23.0831,20.4405,19.0941,18.4117,17.6968,17.0002,16.3406,15.0876,13.0511,22.4274,20.2169,19.1182,18.5371,17.9327,17.3586,16.8166,15.7869,13.9571
4/13/2018,35.5154,23.0274,18.4728,16.4283,14.3703,12.6002,11.9472,13.8916,18.4755,29.4569,21.8688,18.4211,16.6767,14.9963,13.3269,12.2369,12.0181,15.0701,27.6911,21.6839,18.5741,17.0086,15.4017,13.8111,12.5761,11.4495,13.7689,25.254,20.8009,18.5098,17.319,16.0709,14.8506,13.6863,11.8617,11.3317,23.7304,20.4482,18.7657,17.9116,17.0108,16.0418,15.1738,13.5795,11.5743,22.8586,20.2457,18.9093,18.2475,17.5043,16.6954,16.0384,14.8302,12.7953,22.3392,20.1418,19.053,18.4931,17.8442,17.1443,16.6068,15.6121,13.7729
4/16/2018,35.7967,23.0157,17.7803,15.3371,13.0173,11.5361,11.5476,14.4928,17.9288,29.442,21.3708,17.517,15.5673,13.6944,12.1801,11.4532,11.9491,15.0887,27.3935,20.9179,17.6366,15.9268,14.2786,12.9124,11.7688,11.1516,13.3451,24.761,20.1482,17.7497,16.4962,15.2823,14.1533,12.9998,11.3716,11.3198,23.2754,19.9078,18.1511,17.2564,16.3904,15.5871,14.7188,13.1133,11.3198,22.406,19.6494,18.3203,17.5472,16.9195,16.3034,15.6268,14.413,12.3464,21.9046,19.6079,18.5074,17.8765,17.3636,16.8577,16.3071,15.2897,13.395
4/17/2018,35.1242,22.4575,16.9166,14.3232,12.1051,10.7481,11.0366,14.3008,18.5824,28.9353,20.6024,16.5508,14.6346,12.7488,11.2317,10.5897,11.4155,15.4881,26.8813,20.1424,16.6952,14.9556,13.3034,11.7791,10.7803,10.4301,13.3352,24.2859,19.4829,17.0083,15.7444,14.4646,13.2229,12.0925,10.5998,10.721,22.8342,19.3474,17.5615,16.6616,15.7393,14.8224,13.9581,12.4164,10.7785,21.8976,19.1114,17.7155,17.0148,16.3093,15.619,14.9658,13.7573,11.8637,21.4262,19.0977,17.9645,17.3937,16.8063,16.2793,15.7211,14.7071,12.9033
4/18/2018,35.1986,22.4068,16.8904,14.2749,11.891,10.483,10.7354,14.5553,19.9862,29.0527,20.6879,16.589,14.5327,12.519,10.9816,10.283,11.3455,15.9288,27.0917,20.1796,16.6082,14.7704,13.0081,11.5169,10.453,10.2087,13.5101,24.2879,19.384,16.8462,15.5556,14.2257,12.978,11.8374,10.361,10.7278,22.7137,19.174,17.3596,16.4445,15.5019,14.562,13.6978,12.1654,10.537,21.8672,19.0505,17.611,16.9122,16.1007,15.4552,14.7896,13.5182,11.6731,21.3948,19.0212,17.8287,17.2949,16.6273,16.1308,15.5308,14.4754,12.6975
4/19/2018,35.1515,22.837,17.4591,14.9096,12.5611,10.7346,10.674,14.3671,18.4715,29.1752,21.121,17.105,15.0838,13.1199,11.429,10.5843,11.5388,16.1164,27.169,20.5657,17.0568,15.3207,13.5642,11.9627,10.7576,10.4311,13.7202,24.4562,19.684,17.1958,15.9188,14.6442,13.369,12.2024,10.6261,11.2573,22.9028,19.4104,17.6425,16.7199,15.7675,14.8357,13.944,12.347,10.6943,21.9651,19.1597,17.7982,17.108,16.3148,15.6914,15.0337,13.7601,11.8771,21.409,19.0934,17.9561,17.3742,16.7112,16.1992,15.6548,14.5766,12.7775
4/20/2018,35.4893,23.3985,18.2565,15.8262,13.3847,11.4817,10.8325,14.2451,18.9218,29.76,21.9086,17.9754,15.9147,13.9359,12.2456,11.1106,11.7769,15.9715,27.6414,21.1244,17.7381,15.9494,14.18,12.576,11.2582,10.6567,13.859,24.8239,20.1223,17.6666,16.3794,15.1374,13.8806,12.6776,10.9732,11.5875,23.2019,19.745,17.9696,17.0615,16.1991,15.2689,14.357,12.6728,10.927,22.1926,19.3919,18.0201,17.3273,16.6234,15.8926,15.1825,13.8553,11.8497,21.6009,19.3012,18.1432,17.5523,16.9255,16.3237,15.7434,14.6534,12.771
4/23/2018,34.5687,22.924,17.9845,15.6721,13.3743,11.5103,10.7498,13.9499,16.5435,29.2017,21.5018,17.701,15.7651,13.8484,12.1625,10.977,11.5676,15.3611,27.1356,20.8356,17.5111,15.8003,14.0699,12.4491,11.1392,10.5307,13.4527,24.4755,19.8772,17.474,16.2143,14.9958,13.7549,12.5597,10.8328,11.4972,22.9948,19.5722,17.8106,16.902,16.0509,15.1117,14.1944,12.5126,10.7625,22.0528,19.2618,17.8806,17.1767,16.4797,15.7954,15.0571,13.7729,11.7615,21.5154,19.1681,18.0194,17.4466,16.8376,16.2783,15.669,14.6028,12.7049
4/24/2018,35.8813,24.0717,19.3458,17.2334,15.2691,13.2478,12.1009,14.2298,18.1408,29.9652,22.3738,18.6679,16.8066,15.0302,13.3439,12.0279,11.8371,15.5242,27.7132,21.4567,18.2959,16.6495,15.0963,13.5209,12.1129,10.9316,13.3328,24.9446,20.4607,18.1169,16.8967,15.6971,14.4616,13.2528,11.3953,11.3979,23.317,19.9985,18.2698,17.3918,16.5039,15.5939,14.6876,12.9737,11.1102,22.4024,19.6509,18.3031,17.6297,16.9072,16.1691,15.4437,14.0969,12.1009,21.8483,19.5042,18.3776,17.8424,17.1905,16.5752,15.9876,14.8745,12.9977
4/25/2018,35.286,23.8832,19.3803,17.2983,15.3846,13.3542,12.0236,13.4859,19.8413,29.8909,22.3636,18.7008,16.8273,15.043,13.3498,12.0836,11.4989,14.6783,27.6918,21.4826,18.3256,16.6831,15.0019,13.427,12.1077,10.7754,13.1613,24.9025,20.424,18.0873,16.8671,15.6247,14.4047,13.2374,11.4152,11.1475,23.2617,19.9212,18.2107,17.3384,16.427,15.531,14.6364,12.985,11.097,22.3243,19.5459,18.1563,17.4751,16.7349,16.0308,15.306,13.9987,11.9814,21.7627,19.4476,18.2835,17.6974,17.042,16.435,15.8804,14.7715,12.9044
4/26/2018,33.7826,22.4806,17.8018,15.6096,13.6438,11.8521,11.0541,13.4812,14.9375,28.8026,21.2558,17.5955,15.7374,13.9946,12.4144,11.3341,11.2349,14.3767,26.9052,20.5979,17.3744,15.74,14.0623,12.569,11.3638,10.4283,13.1506,24.3745,19.7852,17.4196,16.2055,14.8302,13.6432,12.5199,10.87,11.2852,22.8053,19.3799,17.6076,16.7155,15.8909,14.9865,14.108,12.4996,10.7726,21.8594,19.0526,17.642,16.9521,16.3204,15.5857,14.8265,13.543,11.5746,21.3632,19.0128,17.8502,17.2661,16.7325,16.135,15.5442,14.448,12.5814
4/27/2018,33.6745,21.733,16.8338,14.6932,12.6056,11.0212,10.3705,13.1895,14.483,28.573,20.8916,17.2843,15.4646,13.7064,12.205,11.0699,11.0312,14.7756,26.6436,20.3698,17.1973,15.5724,13.9558,12.4728,11.2577,10.3582,13.0558,24.2437,19.6969,17.3257,16.1295,14.8921,13.703,12.5786,10.9274,11.2284,22.8153,19.3871,17.6325,16.737,15.9642,15.0591,14.1645,12.5729,10.8677,21.8442,19.0845,17.6903,16.9661,16.367,15.6601,14.9554,13.6153,11.6553,21.3521,19.0283,17.8812,17.2596,16.7756,16.2074,15.6315,14.5116,12.6297
4/30/2018,34.1851,21.9176,17.0551,15.0463,13.0927,11.2512,10.5312,12.8106,15.1488,28.7093,21.0902,17.5809,15.8101,14.1102,12.5351,11.3359,11.1985,15.5017,26.7144,20.5447,17.4974,15.9148,14.3337,12.8471,11.6116,10.5582,13.2281,24.337,19.8695,17.5653,16.3915,15.1879,14.004,12.8794,11.2206,11.3113,22.9167,19.5481,17.833,16.9643,16.0608,15.1721,14.298,12.735,11.0073,22.0214,19.253,17.8712,17.1811,16.4636,15.7753,15.0975,13.8319,11.8992,21.4949,19.1448,18.0047,17.4423,16.8422,16.288,15.7339,14.6586,12.8248
5/1/2018,33.5915,21.708,16.935,14.8598,12.8089,11.0215,10.3121,12.8425,14.2798,28.2316,20.7174,17.161,15.3683,13.6348,12.0695,10.9435,11.0497,14.6587,26.151,20.14,17.1077,15.521,13.94,12.4812,11.2511,10.2993,13.0688,23.9715,19.5424,17.2471,16.0572,14.8737,13.7086,12.5899,10.8856,11.3757,22.7188,19.3549,17.6422,16.7656,15.8833,14.9966,14.1266,12.5489,10.8827,21.8551,19.1063,17.7149,17.0158,16.3178,15.6216,14.9408,13.669,11.7722,21.3608,19.0216,17.8735,17.3045,16.733,16.1647,15.6057,14.5254,12.7142
5/2/2018,33.6207,21.9291,17.2166,15.1985,13.311,11.5528,10.813,12.9436,19.0301,28.576,21.0315,17.5041,15.7377,14.0304,12.4664,11.3338,11.3568,15.3514,26.4024,20.3956,17.412,15.8563,14.2681,12.7782,11.5481,10.6105,13.3649,24.1785,19.7476,17.4654,16.2977,15.1003,13.928,12.8125,11.0857,11.5983,22.8744,19.4847,17.7763,16.9137,16.0299,15.1452,14.2619,12.6683,11.033,21.9764,19.2069,17.8281,17.1377,16.4408,15.7394,15.0598,13.7867,11.8732,21.4577,19.1137,17.9797,17.4148,16.8381,16.2411,15.6855,14.6059,12.7809
5/3/2018,33.8666,21.8409,17.0892,15.0061,13.152,11.3566,10.5219,12.5652,12.8839,28.4683,20.7797,17.2818,15.5621,13.9432,12.4243,11.2485,11.194,13.9924,26.2858,20.2173,17.2565,15.7504,14.2049,12.7511,11.5372,10.5725,13.3427,24.0067,19.6309,17.3883,16.2236,15.0705,13.9047,12.8079,11.1152,11.484,22.7091,19.3402,17.6423,16.7817,15.947,15.1355,14.266,12.6843,11.0126,21.8011,19.0594,17.6928,17.0077,16.3575,15.7397,15.0645,13.7812,11.8463,21.3245,18.9911,17.85,17.2827,16.7428,16.233,15.6811,14.6111,12.8142
5/4/2018,32.8343,21.2461,16.1468,13.9937,11.9272,10.2863,9.9593,12.4798,13.0959,28.0802,20.3589,16.6918,14.8974,13.1523,11.6435,10.6115,11.0477,13.4411,26.1141,19.8895,16.7572,15.1597,13.6267,12.1578,11.0129,10.3276,12.9826,23.9117,19.3217,17.0012,15.7897,14.5929,13.4229,12.3252,10.7657,11.4234,22.4858,19.0225,17.2828,16.3994,15.5645,14.7152,13.8465,12.2979,10.6858,21.5251,18.7376,17.3536,16.6597,16.0242,15.3756,14.7066,13.4443,11.5957,21.0725,18.7103,17.5592,16.9884,16.4475,15.9014,15.3515,14.2968,12.5718
5/7/2018,32.7458,21.3387,16.4693,14.3026,12.2941,10.7437,10.4249,13.0492,14.5388,27.9056,20.2499,16.6275,14.8478,13.1521,11.7006,10.6758,11.1606,13.095,26.1171,19.8988,16.7765,15.2127,13.6729,12.2332,11.069,10.3995,13.1278,23.9534,19.3563,17.039,15.8321,14.6653,13.5108,12.4076,10.8524,11.4182,22.5323,19.0708,17.3354,16.4539,15.6126,14.7234,13.8577,12.3121,10.7435,21.5955,18.7906,17.3986,16.7031,16.0299,15.335,14.6631,13.4122,11.5876,21.1308,18.7572,17.5878,17.0096,16.4827,15.9205,15.3699,14.3221,12.5762
5/8/2018,33.0617,21.4277,16.4847,14.328,12.2725,10.6312,10.1669,12.606,14.2719,27.9208,20.1829,16.5405,14.7596,13.0487,11.4985,10.4408,10.741,13.2106,25.9937,19.7992,16.6724,15.0814,13.5164,12.0109,10.8207,10.1344,12.8096,23.811,19.2599,16.9332,15.7347,14.5377,13.3537,12.2449,10.6256,11.0403,22.4097,18.9866,17.2532,16.3772,15.476,14.5851,13.7232,12.1674,10.5753,21.5381,18.7806,17.4023,16.7108,15.9359,15.2422,14.567,13.3088,11.4786,21.0886,18.7521,17.6081,17.0371,16.375,15.7998,15.2511,14.2042,12.4776
